id,iv,name,lat,lon,address,fileyear,city,statealpha,noclose,ivplus,ivneg
"436",0,"WABASH GENERAL HOSPITAL",38.421571,-87.768414,"1418 COLLEGE DR",2013,"MOUNT CARMEL","IL",0,0,0
"437",0,"HARDIN COUNTY GENERAL HOSPITAL",37.422422,-88.3516,"FERRELL RD",2013,"ROSICLARE","IL",0,0,0
"438",0,"MORRISON COMMUNITY HOSPITAL",41.80982,-89.956203,"303 N JACKSON ST",2013,"MORRISON","IL",0,0,0
"439",0,"HOPEDALE HOSPITAL",40.424044,-89.417916,"107 TREMONT ST",2012,"HOPEDALE","IL",0,0,0
"44",0,"WICKENBURG REGIONAL HOSPITAL",33.978031,-112.7423,"520 ROSE LN",2013,"WICKENBURG","AZ",0,0,0
"440",0,"MARSHALL BROWNING HOSPITAL",38.024093,-89.236771,"900 N WASHINGTON",2013,"DU QUOIN","IL",0,0,0
"440001",0,"UNICOI COUNTY MEMORIAL HOSPITAL",36.133442,-82.412916,"GREENWAY CIRCLE",2013,"ERWIN","TN",0,0,0
"440002",0,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",35.639382,-88.829362,"620 SKYLINE DR",2012,"JACKSON","TN",0,0,0
"440003",0,"SUMNER REGIONAL MEDICAL CENTER",36.391214,-86.434923,"555 HARTSVILLE PIKE",2012,"GALLATIN","TN",0,0,0
"440007",0,"UNITED REGIONAL MEDICAL CENTER",35.469507,-86.084949,"1001 MCARTHUR ST",2013,"MANCHESTER","TN",0,0,0
"440008",0,"HENDERSON COUNTY COMMUNITY HOSPITAL",35.654468,-88.400193,"200 W CHURCH ST",2013,"LEXINGTON","TN",0,0,0
"440009",0,"CUMBERLAND MEDICAL CENTER",35.946003,-85.025001,"421 S MAIN ST",2013,"CROSSVILLE","TN",0,0,0
"440010",0,"WAYNE MEDICAL CENTER",35.324522,-87.756969,"103 J V MANGUBAT DR",2013,"WAYNESBORO","TN",0,0,0
"440011",0,"BLOUNT MEMORIAL HOSPITAL",35.754955,-83.958329,"907 E LAMAR ALEXANDER PARKWAY",2013,"MARYVILLE","TN",0,0,0
"440012",0,"WELLMONT BRISTOL REGIONAL MEDICAL CENTER",36.583795,-82.2556,"1 MEDICAL PARK BLVD",2012,"BRISTOL","TN",0,0,0
"440015",0,"UNIVERSITY OF TN MEMORIAL HOSPITAL",35.932014,-83.948622,"1924 ALCOA HWY",2013,"KNOXVILLE","TN",0,0,0
"440016",0,"BAPTIST MEMORIAL HOSPITAL HUNTINGDON",36.023655,-88.413716,"631 RB WILSON DR",2013,"HUNTINGDON","TN",0,0,0
"440017",0,"WELLMONT HOLSTON VALLEY MEDICAL CENTER",36.552787,-82.553778,"130 W RAVINE RD",2013,"KINGSPORT","TN",0,0,0
"440018",0,"SYCAMORE SHOALS HOSPITAL",36.341968,-82.253581,"1501 W ELK AVE",2013,"ELIZABETHTON","TN",0,0,0
"440020",0,"HILLSIDE HOSPITAL",35.192539,-87.008771,"1265 E COLLEGE ST",2013,"PULASKI","TN",0,0,0
"440025",0,"LAUGHLIN MEMORIAL HOSPITAL, INC",36.173278,-82.79421,"1420 TUSCULUM BLVD",2013,"GREENEVILLE","TN",0,0,0
"440026",0,"NASHVILLE REHAB HOSPITAL",36.183786,-86.750072,"1034 W EASTLAND AVE",2013,"NASHVILLE","TN",0,0,0
"440029",0,"WILLIAMSON MEDICAL CENTER",35.913547,-86.819001,"4321 CAROTHERS PARKWAY",2013,"FRANKLIN","TN",0,0,0
"440030",0,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION",36.211854,-83.304542,"908 W 4TH NORTH ST",2013,"MORRISTOWN","TN",0,0,0
"440031",0,"ROANE MEDICAL CENTER",35.93523,-84.55214,"8045 ROANE MEDICAL CENTER DR",2013,"HARRIMAN","TN",0,0,0
"440032",0,"WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL",36.400424,-83.011639,"851 LOCUST ST",2013,"ROGERSVILLE","TN",0,0,0
"440033",0,"TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER",36.391786,-84.095984,"923 E CENTRAL AVE",2013,"LAFOLLETTE","TN",0,0,0
"440034",0,"METHODIST MEDICAL CENTER OF OAK RIDGE",36.023429,-84.243943,"990 OAK RIDGE TURNPIKE",2013,"OAK RIDGE","TN",0,0,0
"440035",0,"GATEWAY MEDICAL CENTER",36.580149,-87.27175,"651 DUNLOP LN",2013,"CLARKSVILLE","TN",0,0,0
"440038",0,"WARREN REGIONAL HOSPITAL",35.698035,-85.743275,"1509 SPARTA RD",2013,"MCMINNVILLE","TN",0,0,0
"440039",0,"VANDERBILT UNIVERSITY HOSPITAL",36.14332,-86.799954,"1161 21ST AVE S",2012,"NASHVILLE","TN",0,0,0
"440040",0,"PERRY COMMUNITY HOSPITAL",35.593063,-87.86056,"2718 SQUIRREL HOLLOW DR",2012,"LINDEN","TN",0,0,0
"440047",0,"GIBSON GENERAL HOSPITAL",35.963159,-88.941265,"200 HOSPITAL DR",2013,"TRENTON","TN",0,0,0
"440050",0,"TAKOMA REGIONAL HOSPITAL",36.153172,-82.8456,"401 TAKOMA AVE",2013,"GREENEVILLE","TN",0,0,0
"440051",0,"MCNAIRY REGIONAL HOSPITAL",35.163457,-88.577402,"705 E POPLAR AVE",2013,"SELMER","TN",0,0,0
"440053",0,"SAINT THOMAS RUTHERFORD HOSPITAL",35.848331,-86.383219,"1700 MEDICAL CENTER PARKWAY",2013,"MURFREESBORO","TN",0,0,0
"440054",0,"WOODS MEMORIAL HOSPITAL",35.342993,-84.520465,"886 HWY 411 N",2013,"ETOWAH","TN",0,0,0
"440056",0,"TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL",36.121983,-83.496516,"110 HOSPITAL DR",2013,"JEFFERSON CITY","TN",0,0,0
"440057",0,"CLAIBORNE COUNTY HOSPITAL",36.448251,-83.583592,"1850 OLD KNOXVILLE HWY",2013,"TAZEWELL","TN",0,0,0
"440058",0,"SOUTHERN TENNESSEE MEDICAL CENTER",35.176271,-86.090939,"185 HOSPITAL RD",2013,"WINCHESTER","TN",0,0,0
"440059",0,"COOKEVILLE REGIONAL MEDICAL CENTER",36.169841,-85.508332,"1 MEDICAL CENTER BLVD",2013,"COOKEVILLE","TN",0,0,0
"440060",0,"MILAN GENERAL HOSPITAL",35.912926,-88.752871,"4039 HIGHLAND ST",2013,"MILAN","TN",0,0,0
"440061",0,"VOLUNTEER COMMUNITY HOSPITAL",36.334101,-88.86823,"161 MOUNT PELIA RD",2013,"MARTIN","TN",0,0,0
"440063",0,"JOHNSON CITY MEDICAL CENTER",36.308264,-82.386487,"400 N STATE OF FRANKLIN RD",2013,"JOHNSON CITY","TN",0,0,0
"440064",0,"GRANDVIEW MEDICAL CENTER",35.09385,-85.595696,"1000 HWY 28",2013,"JASPER","TN",0,0,0
"440065",0,"NORTHCREST MEDICAL CENTER",36.479567,-86.888992,"100 NORTHCREST DR",2012,"SPRINGFIELD","TN",0,0,0
"440067",0,"LAKEWAY REGIONAL HOSPITAL",36.214643,-83.304332,"726 MCFARLAND ST",2013,"MORRISTOWN","TN",0,0,0
"440068",0,"ATHENS REGIONAL MEDICAL CENTER",35.440555,-84.608294,"1114 W MADISON AVE",2013,"ATHENS","TN",0,0,0
"440070",0,"DECATUR COUNTY GENERAL HOSPITAL",35.635902,-88.122535,"969 TENNESSEE AVE S",2013,"PARSONS","TN",0,0,0
"440072",0,"DYERSBURG REGIONAL MEDICAL CENTER",36.047477,-89.379632,"400 TICKLE ST",2013,"DYERSBURG","TN",0,0,0
"440073",0,"MAURY REGIONAL HOSPITAL",35.605992,-87.065676,"1224 TROTWOOD AVE",2013,"COLUMBIA","TN",0,0,0
"440074",0,"SEQUATCHIE GENERAL HOSPITAL",35.370693,-85.388937,"132 HOSPITAL LOOP",2013,"DUNLAP","TN",0,0,0
"440079",0,"HANCOCK COUNTY HOSPITAL",36.527866,-83.219619,"315 W MAIN ST",2013,"SNEEDVILLE","TN",0,0,0
"440081",0,"LECONTE MEDICAL CENTER",35.850118,-83.535062,"742 MIDDLECREEK RD",2013,"SEVIERVILLE","TN",0,0,0
"440082",0,"SAINT THOMAS WEST HOSPITAL",36.12832,-86.842434,"4220 HARDING RD",2013,"NASHVILLE","TN",0,0,0
"440083",0,"JAMESTOWN REGIONAL MEDICAL CENTER",36.43162,-84.943955,"436 CENTRAL AVE W",2013,"JAMESTOWN","TN",0,0,0
"440084",0,"SWEETWATER HOSPITAL ASSOCIATION",35.600637,-84.464623,"304 WRIGHT ST",2013,"SWEETWATER","TN",0,0,0
"440091",0,"MEMORIAL HEALTHCARE SYSTEM, INC",35.039885,-85.260685,"2525 DESALES AVE",2013,"CHATTANOOGA","TN",0,0,0
"440095",0,"HIGHLAND HOSPITAL",36.556664,-86.508692,"105 REDBUD DR",2013,"PORTLAND","TN",0,0,0
"440102",0,"LINCOLN MEDICAL CENTER",35.149249,-86.579995,"106 MEDICAL CENTER BLVD",2013,"FAYETTEVILLE","TN",0,0,0
"440109",0,"HARDIN MEDICAL CENTER",35.227283,-88.230726,"935 WAYNE RD",2012,"SAVANNAH","TN",0,0,0
"440110",0,"FORT LOUDOUN MEDICAL CENTER",35.824894,-84.2699,"550 FORT LOUDOUN MEDICAL CENTER DR",2013,"LENOIR CITY","TN",0,0,0
"440111",0,"METRO NASHVILLE GENERAL HOSPITAL",36.166218,-86.805637,"1818 ALBION ST",2013,"NASHVILLE","TN",0,0,0
"440115",0,"HUMBOLDT GENERAL HOSPITAL INC",35.813574,-88.895152,"3525 CHERE CAROL RD",2013,"HUMBOLDT","TN",0,0,0
"440120",0,"TENNOVA HEALTHCARE",35.992225,-83.928161,"900 E OAK HILL AVE",2013,"KNOXVILLE","TN",0,0,0
"440125",0,"FORT SANDERS REGIONAL MEDICAL CENTER",35.957155,-83.936225,"1901 W CLINCH AVE",2013,"KNOXVILLE","TN",0,0,0
"440128",0,"LAKESHORE MENTAL HEALTH INSTITUTE",35.926139,-83.992382,"5908 LYONS VIEW PIKE",2013,"KNOXVILLE","TN",0,0,0
"440130",0,"BAPTIST MEMORIAL HOSPITAL UNION CITY",36.414809,-89.044861,"1201 BISHOP ST",2013,"UNION CITY","TN",0,0,0
"440131",0,"BAPTIST MEMORIAL HOSPITAL TIPTON",35.535049,-89.676448,"1995 HWY 51 S",2013,"COVINGTON","TN",0,0,0
"440132",0,"HENRY COUNTY MEDICAL CENTER",36.296119,-88.311739,"301 TYSON AVE",2013,"PARIS","TN",0,0,0
"440133",0,"SAINT THOMAS MIDTOWN HOSPITAL",36.153372,-86.800886,"2000 CHURCH ST",2013,"NASHVILLE","TN",0,0,0
"440136",0,"MCFARLAND HOSPITAL",36.204058,-86.282365,"500 PARK AVE",2013,"LEBANON","TN",0,0,0
"440137",0,"HERITAGE MEDICAL CENTER",35.564235,-86.44613,"2835 HWY 231 N",2013,"SHELBYVILLE","TN",0,0,0
"440141",0,"CUMBERLAND RIVER HOSPITAL",36.543439,-85.501344,"100 OLD JEFFERSON ST",2013,"CELINA","TN",0,0,0
"440144",0,"HARTON REGIONAL MEDICAL CENTER",35.38357,-86.231128,"1801 N JACKSON ST",2013,"TULLAHOMA","TN",0,0,0
"440146",0,"(CLOSED) FHC OAKWOOD",35.97511,-84.006105,"5310 BALL CAMP PIKE",2013,"KNOXVILLE","TN",0,0,0
"440147",0,"BAPTIST REHABILITATION GERMANTOWN",35.091644,-89.802362,"2100 EXETER RD",2013,"GERMANTOWN","TN",0,0,0
"440148",0,"STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP",35.959151,-85.828627,"520 W MAIN ST",2013,"SMITHVILLE","TN",0,0,0
"440150",0,"TRISTAR SUMMIT MEDICAL CENTER",36.179403,-86.60635,"5655 FRIST BLVD",2013,"HERMITAGE","TN",0,0,0
"440151",0,"RIVER PARK HOSPITAL",35.699043,-85.741924,"1559 SPARTA ST",2013,"MCMINNVILLE","TN",0,0,0
"440152",0,"REGIONAL MEDICAL CENTER AT MEMPHIS",35.142596,-90.031721,"877 JEFFERSON AVE",2012,"MEMPHIS","TN",0,0,0
"440153",0,"TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER",35.964677,-83.181369,"435 2ND ST",2013,"NEWPORT","TN",0,0,0
"440154",0,"WESTERN MENTAL HEALTH INSTITUTE",35.274805,-89.026729,"HWY 64",2013,"BOLIVAR","TN",0,0,0
"440156",0,"PARKRIDGE MEDICAL CENTER",35.03366,-85.268633,"2333 MCCALLIE AVE",2013,"CHATTANOOGA","TN",0,0,0
"440159",0,"DELTA MEDICAL CENTER",35.068315,-89.932189,"3000 GETWELL RD",2012,"MEMPHIS","TN",0,0,0
"440160",0,"LEWIS COUNTY HOSPITAL",35.549732,-87.562006,"617 W MAIN",2013,"HOHENWALD","TN",0,0,0
"440161",0,"TRISTAR CENTENNIAL MEDICAL CENTER",36.152896,-86.807683,"2300 PATTERSON ST",2013,"NASHVILLE","TN",0,0,0
"440162",0,"HEALTHSOUTH CHATTANOOGA REHAB HOSPITAL",35.033112,-85.267154,"2412 MCCALLIE AVE",2013,"CHATTANOOGA","TN",0,0,0
"440168",0,"METHODIST HEALTHCARE FAYETTE HOSPITAL",35.246013,-89.363675,"214 LAKEVIEW RD",2013,"SOMERVILLE","TN",0,0,0
"440173",0,"PARKWEST MEDICAL CENTER",35.918169,-84.096285,"9352 PARK WEST BLVD",2013,"KNOXVILLE","TN",0,0,0
"440174",0,"HAYWOOD PARK COMMUNITY HOSPITAL",35.609407,-89.242443,"2545 N WASHINGTON AVE",2013,"BROWNSVILLE","TN",0,0,0
"440175",0,"CROCKETT HOSPITAL",35.220914,-87.33835,"HWY 43 S",2013,"LAWRENCEBURG","TN",0,0,0
"440176",0,"INDIAN PATH MEDICAL CENTER",36.550379,-82.514039,"2000 BROOKSIDE DR",2013,"KINGSPORT","TN",0,0,0
"440180",0,"JELLICO COMMUNITY HOSPITAL",36.575402,-84.128035,"188 HOSPITAL LN",2013,"JELLICO","TN",0,0,0
"440181",0,"BOLIVAR GENERAL HOSPITAL",35.267945,-89.000577,"650 NUCKOLLS RD",2013,"BOLIVAR","TN",0,0,0
"440182",0,"MCKENZIE REGIONAL HOSPITAL",36.13881,-88.491399,"161 HOSPITAL DR",2013,"MCKENZIE","TN",0,0,0
"440183",0,"ST FRANCIS HOSPITAL",35.099998,-89.861374,"5959 PARK AVE",2013,"MEMPHIS","TN",0,0,0
"440187",0,"LIVINGSTON REGIONAL HOSPITAL",36.384974,-85.328148,"315 OAK ST",2013,"LIVINGSTON","TN",0,0,0
"440189",0,"REGIONAL HOSPITAL OF JACKSON",35.68276,-88.853405,"367 HOSPITAL BLVD",2013,"JACKSON","TN",0,0,0
"440192",0,"HIGHLANDS MEDICAL CENTER",35.945924,-85.479756,"401 SEWELL DR",2013,"SPARTA","TN",0,0,0
"440193",0,"UNIVERSITY MEDICAL CENTER",36.219707,-86.331536,"1411 BADDOUR PARKWAY",2013,"LEBANON","TN",0,0,0
"440194",0,"TRISTAR HENDERSONVILLE MEDICAL CENTER",36.319162,-86.624135,"355 NEW SHACKLE ISLAND RD",2013,"HENDERSONVILLE","TN",0,0,0
"440197",0,"TRISTAR SOUTHERN HILLS MEDICAL CENTER",36.078301,-86.722507,"391 WALLACE RD",2013,"NASHVILLE","TN",0,0,0
"440200",0,"STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL",35.833013,-86.072914,"324 DOOLITTLE RD",2013,"WOODBURY","TN",0,0,0
"440218",0,"SAINT THOMAS HOSPITAL FOR SPINAL SURGERY",36.155844,-86.80374,"2011 MURPHY AVE",2013,"NASHVILLE","TN",0,0,0
"440221",0,"(CLOSED) JOHNSON COUNTY HEALTH CENTER",36.452837,-81.798573,"1901 S SHADY ST",2013,"MOUNTAIN CITY","TN",0,0,0
"440224",0,"BAPTIST WOMEN'S TREATMENT CENTER",36.153372,-86.800886,"2000 CHURCH ST",2013,"NASHVILLE","TN",0,0,0
"440225",0,"BAPTIST HOSPITAL FOR WOMEN",35.904476,-84.135956,"10820 PARKSIDE DR",2012,"KNOXVILLE","TN",0,0,0
"440227",0,"TRISTAR STONECREST MEDICAL CENTER",35.978033,-86.562689,"200 STONECREST BLVD",2013,"SMYRNA","TN",0,0,0
"440228",0,"SAINT FRANCIS BARTLETT MEDICAL CENTER",35.205804,-89.802368,"2986 KATE BOND RD",2013,"BARTLETT","TN",0,0,0
"441",0,"HILLSBORO AREA HOSPITAL",39.153707,-89.481792,"1200 TREMONT ST",2013,"HILLSBORO","IL",0,0,0
"441304",0,"JOHNSON COUNTY COMMUNITY HOSPITAL",36.452837,-81.798573,"1901 S SHADY ST",2013,"MOUNTAIN CITY","TN",0,0,0
"441311",0,"TRISTAR ASHLAND CITY MEDICAL CENTER",36.276478,-87.065631,"313 N MAIN ST",2013,"ASHLAND CITY","TN",0,0,0
"441313",0,"WELLMONT HANCOCK COUNTY HOSPITAL",36.527866,-83.219619,"1517 MAIN ST HWY 33",2013,"SNEEDVILLE","TN",0,0,0
"442",0,"SARAH D CULBERTSON MEMORIAL HOSPITAL",40.118195,-90.563578,"238 S CONGRESS",2013,"RUSHVILLE","IL",0,0,0
"442006",0,"KINDRED HOSPITAL - NASHVILLE",36.182527,-86.847015,"1412 COUNTY HOSPITAL RD, B-1",2013,"NASHVILLE","TN",0,0,0
"443",0,"ST JOSEPH MEMORIAL HOSPITAL",37.777743,-89.326432,"800 N 2ND ST",2013,"MURPHYSBORO","IL",0,0,0
"443025",0,"SISKIN HOSPITAL FOR PHYSICAL REHABILITATION",35.050699,-85.292772,"1 SISKIN PLAZA",2013,"CHATTANOOGA","TN",0,0,0
"443026",0,"(CLOSED) JAMES H & CECILE C QUILLEN REHAB HOSP",36.354677,-82.371911,"2511 WESLEY ST",2013,"JOHNSON CITY","TN",0,0,0
"443027",0,"HEALTHSOUTH REHABILITATION HOSPITAL",36.553757,-82.550889,"113 CASSEL DR",2013,"KINGSPORT","TN",0,0,0
"443028",0,"VANDERBILT STALLWORTH REHAB HOSPITAL",36.138767,-86.80186,"2201 CHILDRENS WAY",2013,"NASHVILLE","TN",0,0,0
"443029",0,"HEALTHSOUTH REHABILITATION HOSPITAL OF MEMPHIS",35.13701,-90.018365,"1282 UNION AVE",2013,"MEMPHIS","TN",0,0,0
"443030",0,"HEALTHSOUTH CANE CREEK REHAB HOSPITAL",36.331307,-88.869746,"180 MT PELIA RD",2013,"MARTIN","TN",0,0,0
"443031",0,"HEALTHSOUTH REHABILITATION HOSPITAL - NORTH",35.238014,-89.892594,"4100 AUSTIN PEAY HWY",2013,"MEMPHIS","TN",0,0,0
"443300",0,"METROPOLITAN HOSP",35.04681,-85.303879,"511 MCCALLIE AVE",2013,"CHATTANOOGA","TN",0,0,0
"443301",0,"(CLOSED) LEBONHEUR CHILDRENS HOSP",35.143554,-90.032829,"848 ADAMS AVE",2013,"MEMPHIS","TN",0,0,0
"443303",0,"EAST TENNESSEE CHILDRENS HOSPITAL",35.956557,-83.937845,"2018 CLINCH AVE SW",2013,"KNOXVILLE","TN",0,0,0
"444",0,"HARVARD COMMUNITY MEMORIAL HOSPITAL",42.425746,-88.607752,"901 GRANT ST",2013,"HARVARD","IL",0,0,0
"444000",0,"LAKESHORE MENTAL HEALTH INSTITUTE",35.926139,-83.992382,"5908 LYONS VIEW PIKE",2012,"KNOXVILLE","TN",0,0,0
"444001",0,"MEMPHIS MENTAL HEALTH INSTITUTE",35.145418,-90.031484,"951 COURT AVE",2013,"MEMPHIS","TN",0,0,0
"444002",0,"MOCCASSIN BEND MENTAL HEALTH INSTITUTE",35.027193,-85.335487,"100 MOCCASIN BEND RD",2013,"CHATTANOOGA","TN",0,0,0
"444003",0,"RIDGEVIEW PSYCHIATRIC HOSPITAL AND CENTER",36.025198,-84.242967,"240 W TYRONE RD",2013,"OAK RIDGE","TN",0,0,0
"444004",0,"LAKESIDE BEHAVIORAL HEALTH SYSTEM",35.204806,-89.777369,"2911 BRUNSWICK RD",2013,"MEMPHIS","TN",0,0,0
"444005",0,"BEHAVIORAL HEALTHCARE CENTER AT MARTIN",36.337377,-88.867819,"458 HANNINGS LN",2013,"MARTIN","TN",0,0,0
"444006",0,"(CLOSED) WOODRIDGE HOSPITAL",36.307606,-82.389586,"403 STATE OF FRANKLIN RD",2013,"JOHNSON CITY","TN",0,0,0
"444008",0,"WESTERN MENTAL HEALTH INSTITUTE",35.274805,-89.026729,"11100 OLD HWY 64 W",2013,"BOLIVAR","TN",0,0,0
"444010",0,"PATHWAYS OF TENNESSEE, INC",35.636951,-88.834194,"238 SUMMAR DR",2012,"JACKSON","TN",0,0,0
"444011",0,"(CLOSED) COLUMBIA VALLEY PSYCHIATRIC HOSP",35.027545,-85.12371,"2200 MORRIS HILL RD",2013,"CHATTANOOGA","TN",0,0,0
"444012",0,"(CLOSED) INDIAN PATH PAVILION",36.55226,-82.513385,"2300 PAVILION DR",2013,"KINGSPORT","TN",0,0,0
"444013",0,"(CLOSED) FHC NASHVILLE",36.204612,-86.797476,"804 YOUNGS LN",2013,"NASHVILLE","TN",0,0,0
"444014",0,"MIDDLE TN MENTAL HEALTH INSTITUTE",36.162859,-86.648324,"221 STEWARTS FERRY PIKE",2013,"NASHVILLE","TN",0,0,0
"444015",0,"(CLOSED) UTMG BEHAVIORAL HEALTH CENTER INC",35.144618,-90.029891,"135 N PAULINE ST",2013,"MEMPHIS","TN",0,0,0
"444016",0,"CUMBERLAND HALL PSYCHIATRIC HOSPITAL",35.052441,-85.140211,"7351 COURAGE WAY",2013,"CHATTANOOGA","TN",0,0,0
"444017",0,"(CLOSED) PENINSULA HOSPITAL",35.871907,-84.022433,"2347 JONES BEND RD",2013,"LOUISVILLE","TN",0,0,0
"444018",0,"(CLOSED) PSYCHIATRIC HOSPITAL AT VANDERBILT,THE",36.138839,-86.802958,"1601 23RD AVE S",2013,"NASHVILLE","TN",0,0,0
"445",0,"ST JOSEPHS HOSPITAL",38.74052,-89.672486,"1515 MAIN ST",2013,"HIGHLAND","IL",0,0,0
"446",0,"PERRY MEMORIAL HOSPITAL",41.368043,-89.454961,"530 PARK AVE E",2012,"PRINCETON","IL",0,0,0
"447",0,"MEMORIAL HOSPITAL",37.918512,-89.813397,"1900 STATE ST",2013,"CHESTER","IL",0,0,0
"448",0,"ST VINCENT MEMORIAL HOSPITAL",39.553877,-89.293768,"201 E PLEASANT ST",2013,"TAYLORVILLE","IL",0,0,0
"449",0,"VALLEY WEST COMMUNITY HOSPITAL",41.656432,-88.621624,"1302 N MAIN ST",2013,"SANDWICH","IL",0,0,0
"45",0,"BENSON HOSPITAL",31.964541,-110.30711,"450 S OCOTILLO",2013,"BENSON","AZ",0,0,0
"450",0,"PANA COMMUNITY HOSPITAL",39.380446,-89.08411,"101 E 9TH ST",2013,"PANA","IL",0,0,0
"450002",0,"PROVIDENCE MEMORIAL HOSPITAL",31.77137,-106.4995,"2001 N OREGON ST",2013,"EL PASO","TX",0,0,0
"450005",0,"MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL",30.097987,-93.766342,"608 STRICKLAND DR",2013,"ORANGE","TX",0,0,0
"450007",0,"PETERSON REGIONAL MEDICAL CENTER",30.04345,-99.15219,"551 HILL COUNTRY DR",2013,"KERRVILLE","TX",0,0,0
"450015",0,"PARKLAND HEALTH AND HOSPITAL SYSTEM",32.812042,-96.837667,"5201 HARRY HINES BLVD",2012,"DALLAS","TX",0,0,0
"450018",0,"UNIVERSITY OF TEXAS MEDICAL BRANCH GAL",29.311217,-94.775605,"301 UNIVERSITY BLVD",2013,"GALVESTON","TX",0,0,0
"450021",0,"BAYLOR UNIVERSITY MEDICAL CENTER",32.790492,-96.780979,"3500 GASTON AVE",2013,"DALLAS","TX",0,0,0
"450023",0,"CITIZENS MEDICAL CENTER",28.813063,-96.976745,"2701 HOSPITAL DR",2013,"VICTORIA","TX",0,0,0
"450024",0,"UNIVERSITY MEDICAL CENTER OF EL PASO",31.770642,-106.43424,"4815 ALAMEDA AVE",2013,"EL PASO","TX",0,0,0
"450028",0,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC",25.917939,-97.512012,"1040 W JEFFERSON ST",2013,"BROWNSVILLE","TX",0,0,0
"450029",0,"LAREDO MEDICAL CENTER",27.530546,-99.479685,"1700 E SAUNDERS",2013,"LAREDO","TX",0,0,0
"450032",0,"GOOD SHEPHERD MEDICAL CENTER MARSHALL",32.537107,-94.367728,"811 S WASHINGTON",2013,"MARSHALL","TX",0,0,0
"450033",0,"VHS HARLINGEN HOSPITAL COMPANY LLC",26.174422,-97.671589,"2101 PEASE ST",2013,"HARLINGEN","TX",0,0,0
"450035",0,"ST JOSEPH MEDICAL CENTER",29.748139,-95.366767,"1401 ST JOSEPH PARKWAY",2013,"HOUSTON","TX",0,0,0
"450037",0,"GOOD SHEPHERD MEDICAL CENTER",32.501471,-94.731426,"700 E MARSHALL AVE",2013,"LONGVIEW","TX",0,0,0
"450039",0,"JPS HEALTH NETWORK",32.727345,-97.326393,"1500 S MAIN ST",2013,"FORT WORTH","TX",0,0,0
"450040",0,"COVENANT MEDICAL CENTER",33.577869,-101.89242,"3615 19TH ST",2012,"LUBBOCK","TX",0,0,0
"450042",0,"PROVIDENCE HEALTH CENTER",31.513745,-97.19822,"6901 MEDICAL PARKWAY",2013,"WACO","TX",0,0,0
"450044",0,"UT SOUTHWESTERN UNIVERSITY HOSPITAL",32.81785,-96.844777,"5909 HARRY HINES BLVD",2013,"DALLAS","TX",0,0,0
"450051",0,"METHODIST DALLAS MEDICAL CENTER",32.762372,-96.822982,"1441 N BECKLEY AVE",2012,"DALLAS","TX",0,0,0
"450052",0,"GOODALL WITCHER HOSPITAL",31.777769,-97.588619,"101 S AVE T",2013,"CLIFTON","TX",0,0,0
"450055",0,"ROLLING PLAINS MEMORIAL HOSPITAL",32.453899,-100.39816,"200 E ARIZONA",2013,"SWEETWATER","TX",0,0,0
"450056",0,"SETON MEDICAL CENTER AUSTIN",30.306264,-97.745331,"1201 W 38TH ST",2013,"AUSTIN","TX",0,0,0
"450064",0,"TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL",32.75014,-97.116199,"800 W RANDOL MILL RD",2013,"ARLINGTON","TX",0,0,0
"450068",0,"MEMORIAL HERMANN TEXAS MEDICAL CENTER",29.714888,-95.396787,"6411 FANNIN",2013,"HOUSTON","TX",0,0,0
"450072",0,"BRAZOSPORT REGIONAL HEALTH SYSTEM",29.032732,-95.452185,"100 MEDICAL DR",2013,"LAKE JACKSON","TX",0,0,0
"450073",0,"COGDELL MEMORIAL HOSPITAL",32.688525,-100.91505,"1700 COGDELL BLVD",2013,"SNYDER","TX",0,0,0
"450076",0,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",29.706302,-95.396716,"1515 HOLCOMBE BLVD",2013,"HOUSTON","TX",0,0,0
"450078",0,"ANSON GENERAL HOSPITAL",32.766462,-99.895516,"101 AVE J",2013,"ANSON","TX",0,0,0
"450079",0,"BAYLOR MEDICAL CENTER AT IRVING",32.834105,-96.959203,"1901 N MACARTHUR BLVD",2013,"IRVING","TX",0,0,0
"450080",0,"TITUS REGIONAL MEDICAL CENTER",33.175983,-94.970419,"2001 N JEFFERSON",2013,"MOUNT PLEASANT","TX",0,0,0
"450082",0,"CHRISTUS SPOHN HOSPITAL BEEVILLE",28.408022,-97.732653,"1500 E HOUSTON HWY",2013,"BEEVILLE","TX",0,0,0
"450083",0,"EAST TEXAS MEDICAL CENTER",32.338066,-95.291846,"1000 S BECKHAM ST",2013,"TYLER","TX",0,0,0
"450085",0,"GRAHAM REGIONAL MEDICAL CENTER",33.089802,-98.58494,"1301 MONTGOMERY RD",2013,"GRAHAM","TX",0,0,0
