id,iv,name,lat,lon,address,fileyear,noclose,ivplus,ivneg
"450591",0,"ANGLETON-DANBURY MEDICAL CENTER",29.185188,-95.404959,"132 HOSPITAL DR",2013,0,0,0
"450596",0,"LAKE GRANBURY MEDICAL CENTER",32.431297,-97.803415,"1310 PALUXY RD",2013,0,0,0
"450604",0,"HILL COUNTRY MEMORIAL HOSPITAL INC",30.263286,-98.879247,"1020 S STATE HWY 16",2013,0,0,0
"450607",0,"REAGAN MEMORIAL HOSPITAL",31.197508,-101.46168,"805 N MAIN",2013,0,0,0
"450615",0,"ATLANTA HOSPITAL AUTHORITY",33.106387,-94.165653,"1007 S WILLIAMS ST",2013,0,0,0
"450620",0,"DIMMIT REGIONAL HOSPITAL",28.520069,-99.861985,"704 HOSPITAL DR",2013,0,0,0
"450634",0,"DENTON REGIONAL MEDICAL CENTER",33.175937,-97.092746,"3535 S I35 EAST",2013,0,0,0
"450638",0,"HOUSTON NORTHWEST MEDICAL CENTER",30.018115,-95.439445,"710 FM 1960 W",2013,0,0,0
"450641",0,"NOCONA GENERAL HOSPITAL",33.778713,-97.731974,"100 PARK RD",2013,0,0,0
"450647",0,"MEDICAL CITY DALLAS HOSPITAL",32.909457,-96.77215,"7777 FOREST LN",2013,0,0,0
"450654",0,"STARR COUNTY MEMORIAL HOSPITAL",26.376607,-98.858521,"128 N FM RD 3167",2013,0,0,0
"450658",0,"EAST TEXAS MEDICAL CENTER - FAIRFIELD",31.725949,-96.169429,"125 NEWMAN ST",2013,0,0,0
"450660",0,"MEDICAL CTR HOSP",29.692641,-95.404742,"8081 GREENBRIAR",2013,0,0,0
"450669",0,"MEDICAL CENTER OF LEWISVILLE",33.046324,-97.004207,"500 W MAIN ST",2013,0,0,0
"450670",0,"TOMBALL REGIONAL MEDICAL CENTER",30.089288,-95.623915,"605 HOLDERRIETH",2013,0,0,0
"450674",0,"WOMANS HOSPITAL OF TEXAS,THE",29.692325,-95.40177,"7600 FANNIN",2013,0,0,0
"450682",0,"SOUTHEASTERN METHODIST HOSPITAL",32.71946,-96.662638,"9202 ELAM RD",2013,0,0,0
"450683",0,"RENAISSANCE HOSPITAL TERRELL",32.70385,-96.275789,"1551 HWY 34 S",2012,0,0,0
"45068F",0,"WILLIAM BEAUMONT GEN HOSP",31.822051,-106.4536,"DYER ST",2012,0,0,0
"450690",0,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER",32.423349,-95.210127,"11937 US HWY 271",2013,0,0,0
"450691",0,"PHYSICIANS REGIONAL HOSPITAL",33.017172,-96.531525,"801 S HWY 78",2013,0,0,0
"450694",0,"EL CAMPO MEMORIAL HOSPITAL",29.222106,-96.293096,"303 SANDY CORNER RD",2013,0,0,0
"450696",0,"LIFECARE MEDICAL ARTS HOSPITAL L P",32.819131,-96.846299,"6161 HARRY HINES BLVD",2013,0,0,0
"450697",0,"SOUTHWEST GENERAL HOSPITAL",29.354165,-98.546531,"7400 BARLITE BLVD",2013,0,0,0
"450698",0,"LAMB HEALTHCARE CENTER",33.912522,-102.34543,"1500 S SUNSET",2012,0,0,0
"45069F",0,"US ARMY HOSP",29.466621,-98.448627,"BROOKE ARMY MEDICAL CENTER",2012,0,0,0
"450704",0,"TRI CITY HEALTH CENTRE INC",32.763184,-96.691627,"7525 SCYENE RD",2013,0,0,0
"450709",0,"CHRISTUS ST JOHN HOSPITAL",29.550077,-95.085298,"18300 ST JOHN DR",2013,0,0,0
"450711",0,"RIO GRANDE REGIONAL HOSPITAL",26.185501,-98.221184,"101 E RIDGE RD",2013,0,0,0
"450712",0,"STARLITE VILLAGE HOSPITAL",29.927388,-99.028326,"ELM PASS RD",2013,0,0,0
"450716",0,"CYPRESS FAIRBANKS MEDICAL CENTER",29.926915,-95.588569,"10655 STEEPLETOP DR",2013,0,0,0
"450718",0,"ROUND ROCK MEDICAL CENTER",30.509003,-97.713251,"2400 ROUND ROCK AVE",2013,0,0,0
"450724",0,"DETAR HOSPITAL NORTH",28.854447,-97.022215,"101 MEDICAL DR",2013,0,0,0
"450725",0,"METHODIST WOMENS AND CHILDRENS HOSPITA",29.51431,-98.570498,"8109 FREDERICKSBURG RD",2013,0,0,0
"450726",0,"BROOKS COUNTY HOSPITAL",27.215332,-98.145606,"1400 SOUTH ST MARYS ST",2013,0,0,0
"450729",0,"LAKE CLIFF HOSPITAL",32.758725,-96.821615,"201 E COLORADO BLVD",2013,0,0,0
"450730",0,"BAYLOR MEDICAL CENTER AT CARROLLTON",33.028052,-96.884482,"4343 N JOSEY LN",2013,0,0,0
"450732",0,"MEMORIAL HOSPITAL - THE WOODLANDS",30.173815,-95.4563,"9250 PINECROFT",2013,0,0,0
"450734",0,"SAN ANTONIO STATE CHEST HOSPITAL",29.351908,-98.458325,"2303 SE MILITARY DR",2013,0,0,0
"450742",0,"LAKE POINTE MEDICAL CENTER",32.920917,-96.509526,"6800 SCENIC DR",2013,0,0,0
"450743",0,"TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON",33.212763,-97.165895,"3000 N I-35",2013,0,0,0
"450745",0,"SCHICK SHADEL HOSP OF DALLAS FT WORTH",32.823862,-97.216995,"4101 FRAWLEY DR",2013,0,0,0
"450746",0,"KNOX COUNTY HOSPITAL",33.414086,-99.809552,"701 SE 5TH ST",2013,0,0,0
"450749",0,"EAST TEXAS MEDICAL CENTER TRINITY",30.958797,-95.383829,"317 PROSPECT DR",2013,0,0,0
"450751",0,"LIVING HOPE NEW BOSTON MEDICAL CENTER",33.465388,-94.406881,"520 HOSPITAL DR",2013,0,0,0
"450754",0,"HAMILTON GENERAL HOSPITAL",31.703833,-98.113271,"400 N BROWN",2013,0,0,0
"450755",0,"COVENANT HOSPITAL LEVELLAND",33.568211,-102.36783,"1900 COLLEGE AVE",2012,0,0,0
"450758",0,"HEALTHSOUTH DALLAS REHAB HOSPITAL",32.840519,-96.867584,"2124 RESEARCH ROW",2013,0,0,0
"450760",0,"SOUTHWESTERN GENERAL HOSPITAL",31.783267,-106.47349,"1221 N COTTON",2013,0,0,0
"450765",0,"ST LUKES HOSPITAL OF CALDWELL COUNTY",29.885505,-97.683211,"901 BOIS D ARC ST",2013,0,0,0
"450766",0,"UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY",32.81136,-96.836778,"5151 HARRY HINES BLVD",2013,0,0,0
"450768",0,"MANSFIELD COMM HOSP",32.599643,-97.145565,"1802 HWY 157 N",2013,0,0,0
"450770",0,"CENTRAL TEXAS HOSPITAL",30.85676,-96.976855,"806 N CROCKETT",2013,0,0,0
"450771",0,"TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO",33.045169,-96.835297,"6200 W PARKER RD",2013,0,0,0
"450774",0,"TOPS SURGICAL SPECIALTY HOSPITAL",30.017633,-95.444162,"17080 RED OAK DR",2013,0,0,0
"450775",0,"KINGWOOD MEDICAL CENTER",30.042024,-95.25477,"22999 US HWY 59",2013,0,0,0
"450778",0,"CROCKETT COUNTY HOSPITAL",30.720292,-101.20624,"103 AVE H",2013,0,0,0
"450780",0,"METHODIST AMBULATORY SURGERY HOSPITAL NW",29.527716,-98.595889,"9150 HUEBNER RD",2013,0,0,0
"450781",0,"HEALTHSOUTH DALLAS REHABILITATION INST",32.852491,-96.878411,"9713 HARRY HINES BLVD",2013,0,0,0
"450783",0,"THC ARLINGTON",32.750118,-97.113825,"1000 N COOPER ST",2013,0,0,0
"450785",0,"SURGICARE SPEC HOSP OF CORPUS CHRISTI",27.777421,-97.395967,"718 ELIZABETH ST",2013,0,0,0
"450786",0,"AMERICAN TRANSITIONAL HOSP-HOUSTON W",29.803026,-95.508443,"8850 LONG POINT RD 6TH FLOOR TOWER",2013,0,0,0
"450787",0,"MEMORIAL ACUTE LONG TERM CARE HOSP",31.337457,-94.742457,"1201 FRANK ST5",2013,0,0,0
"450789",0,"TRANSITIONAL HOSP CORP OF HOUSTON",29.925447,-95.588707,"11297 FALLBROOK DR",2013,0,0,0
"450790",0,"SPECIAL CARE CTR OF ST ELIZABETH HOSP",30.085497,-94.131439,"2830 CALDER AVE",2013,0,0,0
"450791",0,"TEXOMA MED CTR RESTORATIVE CARE HOSP",33.768384,-96.553107,"1000 MEMORIAL DR 4TH FLOOR",2013,0,0,0
"450792",0,"IHS HOSPITAL AT HOUSTON",29.694326,-95.317456,"6160 S LOOP EAST",2013,0,0,0
"450793",0,"COMPASS HOSP OF SAN ANTONIO THE",29.575477,-98.444648,"14743 JONES MALTSBERGER",2013,0,0,0
"450794",0,"CHRISTOPHER HOUSE",30.281423,-97.711178,"2820 E MARTIN LUTHER KING BLVD",2013,0,0,0
"450795",0,"ST ANTHONY'S HOSPITAL",29.871067,-95.3425,"2807 LITTLE YORK RD",2013,0,0,0
"450796",0,"NORTHWEST TEXAS SURGERY CENTER",35.175199,-101.9382,"3501 SONCY RD",2013,0,0,0
"450797",0,"HOUSTON HOSPITAL FOR SPECIALIZED SURGERY",29.724389,-95.384371,"5445 LABRANCH ST",2013,0,0,0
"450799",0,"COMPASS HOSP OF DALLAS",32.642894,-96.874621,"800 KIRNWOOD DR STE 100",2013,0,0,0
"450800",0,"EAST TEXAS MED CTR SPECIALTY HOSP",32.338066,-95.291846,"1000 S BECKHAM 5TH FLOOR",2013,0,0,0
"450802",0,"PANHANDLE SURGICAL HOSPITAL",35.206069,-101.91895,"7100 W 9TH AVE",2013,0,0,0
"450804",0,"TEXAS ORTHOPEDIC HOSPITAL",29.701189,-95.408952,"7401 S MAIN ST",2013,0,0,0
"450805",0,"ATH HOUSTON MEDICAL CTR",29.692641,-95.404742,"8081 GREENBRIAR 4TH FLOOR",2013,0,0,0
"450808",0,"NORTHWEST HILLS SURGICAL HOSPITAL",30.350666,-97.751134,"6818 AUSTIN CTR BLVD",2013,0,0,0
"450809",0,"NORTH AUSTIN MEDICAL CENTER",30.411768,-97.70851,"12221 MOPAC EXPRESSWAY N",2013,0,0,0
"450810",0,"CASA A SPECIAL HOSPITAL",29.695819,-95.400704,"1803 OLD SPANISH TRAIL",2013,0,0,0
"450812",0,"DUBUIS HOSP FOR CONTINUING CARE",29.747127,-95.366342,"1919 LABRANCH",2013,0,0,0
"450813",0,"COMMUNITY GENERAL HOSPITAL",28.669922,-99.1725,"230 W MILLER",2012,0,0,0
"450815",0,"SPECIALTY HOSPITAL OF TEXARKANA",33.428663,-94.045813,"925 OLIVE ST",2013,0,0,0
"450817",0,"RENAISSANCE WOMEN'S CENTER OF AUSTIN",30.271173,-97.793855,"3003 BEE CAVE RD",2013,0,0,0
"450818",0,"SCCI HOSPITAL SAN ANGELO",31.470672,-100.40542,"2018 PULLIAM",2013,0,0,0
"450819",0,"DUBUIS HOSP FOR CONTIN CARE TEXARKANA",33.461906,-94.075022,"2600 ST MICHAEL DR",2013,0,0,0
"45081F",0,"WILFORD HALL MEDICAL CENTER",29.399956,-98.620576,"2200 BERGUISTE DR",2012,0,0,0
"450820",0,"METHODIST SUGAR LAND HOSPITAL",29.596604,-95.623581,"16655 SW FREEWAY",2013,0,0,0
"450822",0,"LAS COLINAS MEDICAL CENTER",32.900432,-96.958695,"6800 N MACARTHUR BLVD",2013,0,0,0
"450825",0,"CORNERSTONE REGIONAL HOSPITAL",26.263862,-98.200246,"2302 CORNERSTONE BLVD",2013,0,0,0
"450827",0,"KELL WEST REGIONAL HOSPITAL",33.872383,-98.578158,"5402 KELL WEST BLVD",2013,0,0,0
"450829",0,"HEALTHSOUTH SURGERY CENTER OF PECAN VALLEY",29.374937,-98.411366,"4243 E SOUTHCROSS BLVD",2013,0,0,0
"450831",0,"SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON",29.661212,-95.183769,"4301 B VISTA",2013,0,0,0
"450832",0,"CHRISTUS ST CATHERINE HOSPITAL",29.776982,-95.718873,"701 S FRY RD",2013,0,0,0
"450833",0,"ENNIS REGIONAL MEDICAL CENTER",32.320032,-96.631444,"2201 W LAMPASAS ST",2013,0,0,0
"450834",0,"PHYSICIANS CENTRE,THE",30.643603,-96.305492,"3131 UNIVERSITY DR E",2013,0,0,0
"450835",0,"MEMORIAL HERMANN CONTINUING CARE HOSP",29.827821,-95.545185,"3034 GESSNER",2013,0,0,0
"450837",0,"SELECT SPECIALTY HOSPITAL SAN ANTONIO",29.432848,-98.49271,"111 DALLAS ST 4TH FLOOR",2013,0,0,0
"450838",0,"DICKERSON MEMORIAL HOSPITAL",30.90705,-93.992231,"1001 DICKERSON DR",2012,0,0,0
"450839",0,"SHELBY REGIONAL MEDICAL CENTER",31.797286,-94.190222,"602 HURST ST",2012,0,0,0
"450840",0,"TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN",33.11608,-96.671126,"1105 CENTRAL EXPRESSWAY N",2013,0,0,0
"450841",0,"BROWNSVILLE SURGICAL HOSPITAL",25.975903,-97.516549,"4750 N EXPRESSWAY",2012,0,0,0
"450842",0,"MEMORIAL HERMANN CONTINUING CARE SW",29.691665,-95.522171,"7600 BEECHNUT 7TH FLOOR",2013,0,0,0
"450844",0,"METHODIST WILLOWBROOK HOSPITAL",29.96409,-95.550815,"18220 TOMBALL PARKWAY",2013,0,0,0
"450845",0,"EL PASO SPECIALTY HOSPITAL",31.779308,-106.47758,"1755 CURIE",2013,0,0,0
"450846",0,"SCCI HOSPITAL  EL PASO",31.779114,-106.47806,"1740 CURIE DR",2013,0,0,0
"450847",0,"MEMORIAL HERMANN KATY HOSPITAL",29.785677,-95.786415,"23900 KATY FREEWAY",2013,0,0,0
"450848",0,"MEMORIAL HERMANN SUGAR LAND HOSPITAL",29.564002,-95.689117,"17500 W GRAND PARKWAY S",2013,0,0,0
"450849",0,"BARIX CLINICS OF TEXAS INC",33.017172,-96.531525,"801 SOUTH HWY 78",2013,0,0,0
"450850",0,"WEST TEXAS MEDICAL CENTER, LLC",31.994253,-102.09946,"25 VILLAGE CIRCLE",2013,0,0,0
"450851",0,"BAYLOR HEART AND VASCULAR HOSPITAL",32.787921,-96.78024,"621 N HALL ST",2013,0,0,0
"450852",0,"SELECT SPECIALTY HOSPITAL SOUTH DALLAS",32.642374,-96.875188,"800 KIRKWOOD DR",2013,0,0,0
"450853",0,"BAYLOR MEDICAL CENTER AT FRISCO",33.106798,-96.839914,"5601 WARREN PARKWAY",2013,0,0,0
"450854",0,"DUBUIS HOSPITAL OF PARIS",33.687413,-95.549473,"865 DESHONG DR",2013,0,0,0
"450855",0,"HARLINGEN MEDICAL CENTER",26.157537,-97.675323,"5501 S EXPRESSWAY 77",2013,0,0,0
"450856",0,"SOUTH TEXAS SPINE AND SURGICAL HOSPITAL",29.610684,-98.478295,"18600 N HARDY OAK BLVD",2013,0,0,0
"450857",0,"SEMPERCARE HOSPITAL OF MIDLAND",32.002276,-102.13516,"4214 ANDREWS HWY 3RD FLOOR",2013,0,0,0
"450858",0,"PHYSICIAN'S METROPLEX HOSPITAL, LLC",33.088064,-96.820747,"4400 NEW YORK AVE",2012,0,0,0
"450859",0,"GOLDEN TRIANGLE SPECIALITY MEDICAL CENTER",29.91663,-93.946754,"3050 39TH ST - 3RD FLOOR",2013,0,0,0
"450860",0,"SUGAR LAND SURGICAL HOSPITAL LLP",29.605052,-95.637257,"1211 HWY 6",2013,0,0,0
"450862",0,"ST LUKE'S THE WOODLANDS HOSPITAL",30.204978,-95.460383,"17200 ST LUKE'S WAY",2013,0,0,0
"450863",0,"REGENCY HOSPITAL OF ODESSA",31.845211,-102.37324,"500 W 4TH ST 6TH FLOOR",2013,0,0,0
"450864",0,"TEXAS SPINE AND JOINT HOSPITAL",32.329755,-95.299376,"1814 ROSELAND BLVD",2013,0,0,0
"450865",0,"SETON SOUTHWEST HOSPITAL",30.229208,-97.888255,"7900 FM 1826",2013,0,0,0
"450866",0,"DUBUIS HOSPITAL OF CORPUS CHRISTI",27.777495,-97.394885,"600 ELIZABETH ST 3RD FLOOR",2013,0,0,0
"450867",0,"SETON  NORTHWEST HOSPITAL",30.405581,-97.744907,"11113 RESEARCH BLVD",2013,0,0,0
"450869",0,"DOCTORS HOSPITAL AT RENAISSANCE",26.252697,-98.204104,"5501 S MCCOLL",2013,0,0,0
"450870",0,"SELECT SPECIALTY HOSPITAL - CONROE, INC (452089)",30.282989,-95.46944,"506 MEDICAL CENTER BLVD",2013,0,0,0
"450871",0,"ARISE AUSTIN MEDICAL CENTER",30.270706,-97.795622,"3003 BEE CAVES RD",2013,0,0,0
"450872",0,"USMD HOSPITAL AT ARLINGTON L P",32.678952,-97.117313,"801 W INTERSTATE 20",2013,0,0,0
"450873",0,"PROMISE SPECIALTY HOSPITAL OF SAN ANTONIO (452090)",29.354165,-98.546531,"7400 BARLITE BLVD 2ND FLOOR",2013,0,0,0
"450874",0,"IRVING COPPELL SURGICAL HOSPITAL LLP",32.911658,-96.951149,"400 W INTERSTATE 635",2013,0,0,0
"450875",0,"QUAIL CREEK SURGICAL HOSPITAL",35.214734,-101.90874,"6819 PLUM CREEK",2013,0,0,0
"450876",0,"LUBBOCK HEART HOSPITAL LP",33.601759,-101.91549,"4810 N LOOP 289",2013,0,0,0
"450877",0,"FOUNDATION SURGICAL HOSPITAL OF EL PASO",31.734609,-106.30158,"1416 GEORGE DIETER",2013,0,0,0
"450880",0,"BAYLOR SURGICAL HOSPITAL AT FORT WORTH",32.73685,-97.34821,"750 12TH AVE",2013,0,0,0
"450881",0,"KINDRED HOSPITAL CORPUS CHRISTI",27.678766,-97.370345,"6226 SARATOGA BLVD",2013,0,0,0
"450882",0,"TYLER CONTINUECARE HOSPITAL AT MOTHER FRANCES",32.342239,-95.292763,"800 E DAWSON 4TH FLOOR",2013,0,0,0
"450883",0,"BAYLOR MEDICAL CENTER AT TROPHY CLUB",32.988328,-97.17575,"2850 E STATE HWY 114",2013,0,0,0
"450884",0,"EAST TEXAS MEDICAL CENTER - GILMER",32.73531,-94.942646,"712 N WOOD",2013,0,0,0
"450885",0,"CENTENNIAL MEDICAL CENTER",33.115956,-96.768639,"12505 LEBANON RD",2013,0,0,0
"450886",0,"SOUTHWEST SURGICAL HOSPITAL",32.840506,-97.188591,"1612 HURST TOWN CENTER DR",2013,0,0,0
"450887",0,"CONTINUECARE HOSPITAL OF SOUTHEAST TEXAS",30.097987,-93.766342,"608 STRICKLAND",2013,0,0,0
"450888",0,"TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE",32.940987,-97.12794,"1545 E SOUTHLAKE BLVD",2013,0,0,0
"450889",0,"TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT",32.877354,-96.761203,"7115 GREENVILLE AVE",2013,0,0,0
"450890",0,"BAYLOR REGIONAL MEDICAL CENTER AT PLANO",33.014442,-96.792422,"4700 ALLIANCE BLVD",2013,0,0,0
"450891",0,"TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN",33.04514,-96.830629,"6020 W PARKER RD",2013,0,0,0
"450892",0,"SOLORA HOSPITAL MCALLEN",26.186821,-98.22575,"301 W EXPRESSWAY 83-8TH FLOOR",2013,0,0,0
"450893",0,"THE HEART HOSPITAL BAYLOR DENTON",33.175778,-97.086968,"2801 S MAYHILL RD",2013,0,0,0
"450894",0,"PINE CREEK MEDICAL CENTER LLP",32.84002,-96.868685,"9032 HARRY HINES BLVD",2013,0,0,0
"451",0,"REGIONAL HEALTH SERVICES OF HOWARD COUNTY",43.382094,-92.118774,"235 8TH AVE W",2013,0,0,0
"451319",0,"MOTHER FRANCES HOSPITAL JACKSONVILLE",31.944405,-95.258261,"2026 S JACKSON ST",2013,0,0,0
"451322",0,"GRIMES ST JOSEPH HEALTH CENTER",30.392251,-96.076692,"210 JUDSON ST",2013,0,0,0
"451323",0,"ROLLINS BROOK COMMUNITY HOSPITAL",31.071772,-98.185426,"608 N KEY AVE",2013,0,0,0
"45185E",0,"REAGAN MEMORIAL HOSPITAL",31.197508,-101.46168,"805 N MAIN AVE",2012,0,0,0
"451990",0,"LEAVES,THE",32.94006,-96.760639,"1230 W SPRING VALLEY RD",2013,0,0,0
"452",0,"JACKSON COUNTY PUBLIC HOSPITAL",42.07363,-90.673467,"700 W GROVE ST",2013,0,0,0
"452013",0,"SOUTH TEXAS HOSPITAL",26.15926,-97.708889,"1301 RANGERVILLE RD",2013,0,0,0
"452015",0,"KINDRED HOSPITAL DALLAS",32.905653,-96.748289,"9525 GREENVILLE AVE",2013,0,0,0
"452016",0,"KINDRED HOSPITAL SAN ANTONIO",29.522084,-98.556988,"3636 MEDICAL DR",2013,0,0,0
"452017",0,"BAYLOR CENTER FOR RESTORATIVE CARE",32.791821,-96.782062,"3504 SWISS AVE",2013,0,0,0
"452018",0,"TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH",32.738492,-97.33934,"1300 PENNSYLVANIA 4TH FLOOR MAIN BLDG",2013,0,0,0
"452019",0,"KINDRED HOSPITAL FORT WORTH- MANSFIELD",32.599643,-97.145565,"1802 HWY 157 N",2013,0,0,0
"452021",0,"INTRACARE MED PAVILION HOSP",29.692093,-95.40184,"7601 FANNIN ST",2013,0,0,0
"452022",0,"SELECT SPECIALTY HOSPITAL-DALLAS",33.044758,-96.867671,"2329 PARKER RD",2013,0,0,0
"452023",0,"KINDRED HOSPITAL HOUSTON MEDICAL CENTER",29.713345,-95.399353,"6441 MAIN ST",2013,0,0,0
"452026",0,"SANTA ROSA LONG TERM HOSPITAL",29.426414,-98.498532,"519 W HOUSTON ST",2013,0,0,0
"452027",0,"KINDRED HOSPITAL MIDTOWN",29.748735,-95.382747,"105 DREW",2013,0,0,0
"452028",0,"KINDRED HOSPITAL-TARRANT COUNTY",32.750118,-97.113825,"1000 N COOPER ST",2013,0,0,0
"452029",0,"HENDRICK CENTER FOR EXTENDED CARE",32.471567,-99.734313,"1900 PINE ST",2013,0,0,0
"452030",0,"AMERICAN TRANSITIONAL HOSP HOUSTON W",29.803026,-95.508443,"8850 LONG POINT RD 6TH FLOOR TOWER",2013,0,0,0
"452031",0,"MEMORIAL SPECIALTY HOSPITAL",31.337457,-94.742457,"1201 FRANK ST",2013,0,0,0
"452032",0,"CORNERSTONE HOSPITAL OF HOUSTON",29.651057,-95.478213,"709 MEDICAL CENTER BLVD",2013,0,0,0
"452033",0,"TEXAS CENTER FOR INFECTIOUS DISEASE",29.351908,-98.458325,"2303 SE MILITARY DR",2012,0,0,0
"452034",0,"CHG CORNERSTONE HOSPITAL OF AUSTIN",30.311975,-97.743795,"4207 BURNET RD",2013,0,0,0
"452035",0,"MESA HILL SPECIALTY HOSPITAL",31.773627,-106.50154,"2311 N OREGON ST",2012,0,0,0
"452036",0,"CORPUS CHRISTI SPECIALTY HOSPITAL",27.77884,-97.396545,"1310 3RD ST",2012,0,0,0
"452037",0,"HORIZON SPECIALTY HOSP-DALLAS",32.832381,-96.862534,"7850 BROOKHOLLOW RD",2012,0,0,0
"452038",0,"TEXAS NEURO REHABILITATION CENTER",30.185748,-97.803661,"1106 W DITTMAR",2013,0,0,0
"452039",0,"KINDRED HOSPITAL",29.925447,-95.588707,"11297 FALLBROOK",2013,0,0,0
"452040",0,"ACUITY HOSPITAL OF SOUTH TEXAS",29.501685,-98.575199,"7310 OAK MANOR",2013,0,0,0
"452041",0,"CARRUS SPECIALTY HOSPITAL",33.768384,-96.553107,"1810 WEST HWY 82",2013,0,0,0
"452042",0,"CHRISTUS DUBUIS HOSPITAL OF BEAUMONT",30.085497,-94.131439,"2830 CALDER AVE 4TH FLOOR",2012,0,0,0
"452043",0,"GULF POINTE SPECIALITY HOSPITAL",29.694326,-95.317456,"6160 S LOOP E",2013,0,0,0
"452044",0,"LIFECARE HOSPITALS OF DALLAS",32.819131,-96.846299,"1950 RECORD CROSSING",2013,0,0,0
"452045",0,"COMPASS HOSPITAL",29.575477,-98.444648,"14743 JONES MALTSBERGER",2013,0,0,0
"452046",0,"PLAZA SPECIALTY HOSP",29.724205,-95.386925,"1300 BINZ",2013,0,0,0
"452047",0,"TIRR LIFEBRIDGE",29.708895,-95.395181,"1333 MOURSUND 3RD FLOOR",2013,0,0,0
"452048",0,"COMPASS HOSP OF DALLAS",32.642894,-96.874621,"800 KIRNWOOD DR",2013,0,0,0
"452049",0,"SELECT SPECIALTY HOSPITAL-HOUSTON HEIG",29.803414,-95.40362,"1917 ASHLAND",2013,0,0,0
"452050",0,"LLANO SPECIALTY HOSPITAL",33.587412,-101.85037,"1409 9TH ST",2013,0,0,0
"452051",0,"ETMC SPECIALTY",32.338066,-95.291846,"1000 S BECKHAM 5TH FLOOR",2012,0,0,0
"452052",0,"ATH HOUSTON MEDICAL CTR",29.692641,-95.404742,"6447 MAIN ST 5TH FLOOR",2013,0,0,0
"452053",0,"CHG CORNERSTONE HOSPITAL OF CENTRAL TEXAS",30.338153,-97.676477,"8402 CROSS PARK DR",2013,0,0,0
"452054",0,"PLANO SPECIALTY HOSPITAL",33.02107,-96.76821,"1621 COIT RD",2013,0,0,0
"452055",0,"CORNERSTONE HOSPITAL OF SOUTH HOUSTON",29.747127,-95.366342,"2001 HERMANN DR",2013,0,0,0
"452056",0,"KINDRED HOSPITAL VICTORIA",28.8076,-96.999429,"506 E SAN ANTONIO ST 3 E FLOOR",2013,0,0,0
"452057",0,"NEXUS SPECIALTY HOSPITAL THE WOODLANDS",30.171933,-95.461361,"9182 SIX PINES DR",2013,0,0,0
"452058",0,"SUMMIT HOSPITAL OF SOUTHEAST TEXAS INC",29.538625,-95.129826,"709 MEDICAL CENTER BLVD",2013,0,0,0
"452059",0,"LIFECARE HOSPITAL OF SAN ANTONIO",29.525813,-98.590823,"8902 FLOYD CURL DR",2013,0,0,0
"452060",0,"VIBRA HOSPITAL OF AMARILLO",35.184287,-101.86813,"7500 WALLACE BLVD",2013,0,0,0
"452061",0,"DUBUIS HOSPITAL OF TEXARKANA",33.463522,-94.071998,"2400 ST MICHAEL DR 2ND FLOOR",2013,0,0,0
"452062",0,"WARM SPRING SPECIALITY HOSPTIAL AT LULING",29.674312,-97.654255,"200 MEMORIAL DR",2013,0,0,0
"452063",0,"LIFECARE HOSPITALS OF SOUTH TX",26.246312,-98.198133,"2001 M ST",2013,0,0,0
"452064",0,"TRIUMPH HOSPITAL SAN ANGELO",31.464465,-100.43513,"120 E HARRIS AVE 6TH FLOOR",2013,0,0,0
"452066",0,"PLUM CREEK SPECIALTY  HOSPITAL",35.218861,-101.89827,"5601 PLUM CREEK DR",2013,0,0,0
"452067",0,"TEXAS SPECIALTY HOSPITAL AT DALLAS",32.832768,-96.860326,"7955 HARRY HINES BLVD",2013,0,0,0
"452068",0,"TEXAS SPECIALTY HOSPITAL AT WICHTA FALLS",33.902897,-98.500312,"1103 GRACE ST",2013,0,0,0
"452071",0,"KINDRED HOSPITAL-WHITE ROCK",32.835578,-96.704883,"9440 POPPY DR 5TH FLOOR",2013,0,0,0
"452072",0,"MEMORIAL HERMANN CONTINUING CARE HOSPI",29.827817,-95.545373,"3043 N GESSNER",2013,0,0,0
"452073",0,"SELECT SPECIALTY HOSPITAL SAN ANTONIO",29.432848,-98.49271,"111 DALLAS ST 4TH FLOOR",2013,0,0,0
"452074",0,"KINDRED HOSPITAL NORTH HOUSTON",29.86828,-95.408549,"7407 N FREEWAY",2013,0,0,0
"452075",0,"KINDRED HOSPITAL EAST HOUSTON",29.773709,-95.145274,"15101 E FREEWAY",2012,0,0,0
"452076",0,"MEMORIAL HERMANN CONTINUING CARE SW",29.691665,-95.522171,"7600 BEECHNUT 7TH FLOOR",2013,0,0,0
"452077",0,"HEALTHSOUTH HOSPITAL HOUSTON",30.02658,-95.450648,"17506 RED OAK DR",2013,0,0,0
